County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Washington,ABG,AURELIUS,Southeast,Charleston,245,29,Governor/Lieutenant Governor,,R,"Kasich, John",10
Washington,ABG,AURELIUS,Southeast,Charleston,245,29,Attorney General,,R,"DeWine, Mike",11
Washington,ABG,AURELIUS,Southeast,Charleston,245,29,Auditor of State,,R,"Yost, Dave",12
Washington,ABG,AURELIUS,Southeast,Charleston,245,29,Secretary of State,,R,"Husted, Jon",11
Washington,ABG,AURELIUS,Southeast,Charleston,245,29,Treasurer of State,,R,"Mandel, Josh",11
Washington,ABG,AURELIUS,Southeast,Charleston,245,29,U.S. House of Representatives,06,R,"Johnson, Bill",10
Washington,ABG,AURELIUS,Southeast,Charleston,245,29,State House of Representatives,94,R,"Dennis, Yolan G.",0
Washington,ABG,AURELIUS,Southeast,Charleston,245,29,State House of Representatives,94,R,"Lantz, Daniel W.",0
Washington,ABG,AURELIUS,Southeast,Charleston,245,29,State House of Representatives,95,R,"Thompson, Andy",13
Washington,ACZ,BARLOW,Southeast,Charleston,1229,397,Governor/Lieutenant Governor,,R,"Kasich, John",204
Washington,ACZ,BARLOW,Southeast,Charleston,1229,397,Attorney General,,R,"DeWine, Mike",200
Washington,ACZ,BARLOW,Southeast,Charleston,1229,397,Auditor of State,,R,"Yost, Dave",196
Washington,ACZ,BARLOW,Southeast,Charleston,1229,397,Secretary of State,,R,"Husted, Jon",187
Washington,ACZ,BARLOW,Southeast,Charleston,1229,397,Treasurer of State,,R,"Mandel, Josh",188
Washington,ACZ,BARLOW,Southeast,Charleston,1229,397,U.S. House of Representatives,06,R,"Johnson, Bill",205
Washington,ACZ,BARLOW,Southeast,Charleston,1229,397,State House of Representatives,94,R,"Dennis, Yolan G.",0
Washington,ACZ,BARLOW,Southeast,Charleston,1229,397,State House of Representatives,94,R,"Lantz, Daniel W.",0
Washington,ACZ,BARLOW,Southeast,Charleston,1229,397,State House of Representatives,95,R,"Thompson, Andy",190
Washington,AAA,BELPRE 1A,Southeast,Charleston,1134,142,Governor/Lieutenant Governor,,R,"Kasich, John",84
