County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Jackson,AAS,PRECINCT BLOOMFIELD,Southeast,Charleston,774,83,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Jackson,AAS,PRECINCT BLOOMFIELD,Southeast,Charleston,774,83,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",18
Jackson,AAS,PRECINCT BLOOMFIELD,Southeast,Charleston,774,83,Attorney General,,D,"Pepper, David",19
Jackson,AAS,PRECINCT BLOOMFIELD,Southeast,Charleston,774,83,Auditor of State,,D,"Carney, John Patrick",20
Jackson,AAS,PRECINCT BLOOMFIELD,Southeast,Charleston,774,83,Secretary of State,,D,"Turner, Nina",22
Jackson,AAS,PRECINCT BLOOMFIELD,Southeast,Charleston,774,83,Treasurer of State,,D,"Pillich, Connie",20
Jackson,AAS,PRECINCT BLOOMFIELD,Southeast,Charleston,774,83,U.S. House of Representatives,06,D,"Garrison, Jennifer",14
Jackson,AAS,PRECINCT BLOOMFIELD,Southeast,Charleston,774,83,U.S. House of Representatives,06,D,"Howard, Gregory D.",7
Jackson,AAS,PRECINCT BLOOMFIELD,Southeast,Charleston,774,83,State House of Representatives,93,D,"Bailey, Josh",19
Jackson,AAV,PRECINCT COAL I,Southeast,Charleston,347,32,Governor/Lieutenant Governor,,D,"Ealy, Larry",1
Jackson,AAV,PRECINCT COAL I,Southeast,Charleston,347,32,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",5
Jackson,AAV,PRECINCT COAL I,Southeast,Charleston,347,32,Attorney General,,D,"Pepper, David",2
Jackson,AAV,PRECINCT COAL I,Southeast,Charleston,347,32,Auditor of State,,D,"Carney, John Patrick",2
Jackson,AAV,PRECINCT COAL I,Southeast,Charleston,347,32,Secretary of State,,D,"Turner, Nina",1
Jackson,AAV,PRECINCT COAL I,Southeast,Charleston,347,32,Treasurer of State,,D,"Pillich, Connie",2
Jackson,AAV,PRECINCT COAL I,Southeast,Charleston,347,32,U.S. House of Representatives,06,D,"Garrison, Jennifer",4
Jackson,AAV,PRECINCT COAL I,Southeast,Charleston,347,32,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Jackson,AAV,PRECINCT COAL I,Southeast,Charleston,347,32,State House of Representatives,93,D,"Bailey, Josh",3
Jackson,AAT,PRECINCT COAL II,Southeast,Charleston,956,52,Governor/Lieutenant Governor,,D,"Ealy, Larry",2
Jackson,AAT,PRECINCT COAL II,Southeast,Charleston,956,52,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",8
Jackson,AAT,PRECINCT COAL II,Southeast,Charleston,956,52,Attorney General,,D,"Pepper, David",8
Jackson,AAT,PRECINCT COAL II,Southeast,Charleston,956,52,Auditor of State,,D,"Carney, John Patrick",8
Jackson,AAT,PRECINCT COAL II,Southeast,Charleston,956,52,Secretary of State,,D,"Turner, Nina",8
Jackson,AAT,PRECINCT COAL II,Southeast,Charleston,956,52,Treasurer of State,,D,"Pillich, Connie",7
Jackson,AAT,PRECINCT COAL II,Southeast,Charleston,956,52,U.S. House of Representatives,06,D,"Garrison, Jennifer",5
Jackson,AAT,PRECINCT COAL II,Southeast,Charleston,956,52,U.S. House of Representatives,06,D,"Howard, Gregory D.",3
Jackson,AAT,PRECINCT COAL II,Southeast,Charleston,956,52,State House of Representatives,93,D,"Bailey, Josh",7
Jackson,ABO,PRECINCT FRANKLIN I,Southeast,Charleston,744,87,Governor/Lieutenant Governor,,D,"Ealy, Larry",8
Jackson,ABO,PRECINCT FRANKLIN I,Southeast,Charleston,744,87,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",14
Jackson,ABO,PRECINCT FRANKLIN I,Southeast,Charleston,744,87,Attorney General,,D,"Pepper, David",21
Jackson,ABO,PRECINCT FRANKLIN I,Southeast,Charleston,744,87,Auditor of State,,D,"Carney, John Patrick",20
Jackson,ABO,PRECINCT FRANKLIN I,Southeast,Charleston,744,87,Secretary of State,,D,"Turner, Nina",19
Jackson,ABO,PRECINCT FRANKLIN I,Southeast,Charleston,744,87,Treasurer of State,,D,"Pillich, Connie",20
Jackson,ABO,PRECINCT FRANKLIN I,Southeast,Charleston,744,87,U.S. House of Representatives,06,D,"Garrison, Jennifer",17
Jackson,ABO,PRECINCT FRANKLIN I,Southeast,Charleston,744,87,U.S. House of Representatives,06,D,"Howard, Gregory D.",4
Jackson,ABO,PRECINCT FRANKLIN I,Southeast,Charleston,744,87,State House of Representatives,93,D,"Bailey, Josh",21
Jackson,AAW,PRECINCT FRANKLIN II,Southeast,Charleston,638,54,Governor/Lieutenant Governor,,D,"Ealy, Larry",1
Jackson,AAW,PRECINCT FRANKLIN II,Southeast,Charleston,638,54,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",10
Jackson,AAW,PRECINCT FRANKLIN II,Southeast,Charleston,638,54,Attorney General,,D,"Pepper, David",9
Jackson,AAW,PRECINCT FRANKLIN II,Southeast,Charleston,638,54,Auditor of State,,D,"Carney, John Patrick",8
Jackson,AAW,PRECINCT FRANKLIN II,Southeast,Charleston,638,54,Secretary of State,,D,"Turner, Nina",8
Jackson,AAW,PRECINCT FRANKLIN II,Southeast,Charleston,638,54,Treasurer of State,,D,"Pillich, Connie",8
Jackson,AAW,PRECINCT FRANKLIN II,Southeast,Charleston,638,54,U.S. House of Representatives,06,D,"Garrison, Jennifer",8
Jackson,AAW,PRECINCT FRANKLIN II,Southeast,Charleston,638,54,U.S. House of Representatives,06,D,"Howard, Gregory D.",2
Jackson,AAW,PRECINCT FRANKLIN II,Southeast,Charleston,638,54,State House of Representatives,93,D,"Bailey, Josh",9
Jackson,AAX,PRECINCT HAMILTON,Southeast,Charleston,361,39,Governor/Lieutenant Governor,,D,"Ealy, Larry",7
Jackson,AAX,PRECINCT HAMILTON,Southeast,Charleston,361,39,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",7
Jackson,AAX,PRECINCT HAMILTON,Southeast,Charleston,361,39,Attorney General,,D,"Pepper, David",12
Jackson,AAX,PRECINCT HAMILTON,Southeast,Charleston,361,39,Auditor of State,,D,"Carney, John Patrick",12
Jackson,AAX,PRECINCT HAMILTON,Southeast,Charleston,361,39,Secretary of State,,D,"Turner, Nina",12
Jackson,AAX,PRECINCT HAMILTON,Southeast,Charleston,361,39,Treasurer of State,,D,"Pillich, Connie",12
Jackson,AAX,PRECINCT HAMILTON,Southeast,Charleston,361,39,U.S. House of Representatives,06,D,"Garrison, Jennifer",6
Jackson,AAX,PRECINCT HAMILTON,Southeast,Charleston,361,39,U.S. House of Representatives,06,D,"Howard, Gregory D.",8
Jackson,AAX,PRECINCT HAMILTON,Southeast,Charleston,361,39,State House of Representatives,93,D,"Bailey, Josh",13
Jackson,AAY,PRECINCT JACKSON,Southeast,Charleston,853,67,Governor/Lieutenant Governor,,D,"Ealy, Larry",6
Jackson,AAY,PRECINCT JACKSON,Southeast,Charleston,853,67,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",11
Jackson,AAY,PRECINCT JACKSON,Southeast,Charleston,853,67,Attorney General,,D,"Pepper, David",16
