County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Governor/Lieutenant Governor,,D,Edward FitzGerald,68
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Governor/Lieutenant Governor,,R,John Kasich,290
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Governor/Lieutenant Governor,,G,Anita Rios,8
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Attorney General,,R,Mike DeWine,293
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Attorney General,,D,David Pepper,76
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Auditor of State,,L,Bob Bridges,21
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Auditor of State,,D,John Patrick Carney,78
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Auditor of State,,R,Dave Yost,269
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Secretary of State,,R,Jon Husted,279
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Secretary of State,,L,Kevin Knedler,18
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Secretary of State,,D,Nina Turner,70
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Treasurer of State,,R,Josh Mandel,262
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,Treasurer of State,,D,Connie Pillich,103
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,U.S. House of Representatives,04,D,Janet Garrett,71
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,U.S. House of Representatives,04,R,Jim Jordan,298
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,State House of Representatives,84,R,Jim Buchy,297
Shelby,ABE,ANNA VILLAGE,West,Dayton,969,372,State House of Representatives,85,R,Nino Vitale,0
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Governor/Lieutenant Governor,,D,Edward FitzGerald,46
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Governor/Lieutenant Governor,,R,John Kasich,322
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Governor/Lieutenant Governor,,G,Anita Rios,7
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Attorney General,,R,Mike DeWine,314
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Attorney General,,D,David Pepper,62
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Auditor of State,,L,Bob Bridges,11
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Auditor of State,,D,John Patrick Carney,48
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Auditor of State,,R,Dave Yost,310
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Secretary of State,,R,Jon Husted,324
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Secretary of State,,L,Kevin Knedler,12
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Secretary of State,,D,Nina Turner,37
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Treasurer of State,,R,Josh Mandel,298
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,Treasurer of State,,D,Connie Pillich,78
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,U.S. House of Representatives,04,D,Janet Garrett,52
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,U.S. House of Representatives,04,R,Jim Jordan,322
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,State House of Representatives,84,R,Jim Buchy,326
Shelby,ABH,BOTKINS VILLAGE,West,Dayton,876,378,State House of Representatives,85,R,Nino Vitale,0
Shelby,AAZ,CLINTON,West,Dayton,651,359,Governor/Lieutenant Governor,,D,Edward FitzGerald,62
Shelby,AAZ,CLINTON,West,Dayton,651,359,Governor/Lieutenant Governor,,R,John Kasich,278
Shelby,AAZ,CLINTON,West,Dayton,651,359,Governor/Lieutenant Governor,,G,Anita Rios,7
Shelby,AAZ,CLINTON,West,Dayton,651,359,Attorney General,,R,Mike DeWine,266
Shelby,AAZ,CLINTON,West,Dayton,651,359,Attorney General,,D,David Pepper,84
Shelby,AAZ,CLINTON,West,Dayton,651,359,Auditor of State,,L,Bob Bridges,21
Shelby,AAZ,CLINTON,West,Dayton,651,359,Auditor of State,,D,John Patrick Carney,67
Shelby,AAZ,CLINTON,West,Dayton,651,359,Auditor of State,,R,Dave Yost,256
Shelby,AAZ,CLINTON,West,Dayton,651,359,Secretary of State,,R,Jon Husted,266
Shelby,AAZ,CLINTON,West,Dayton,651,359,Secretary of State,,L,Kevin Knedler,16
Shelby,AAZ,CLINTON,West,Dayton,651,359,Secretary of State,,D,Nina Turner,66
Shelby,AAZ,CLINTON,West,Dayton,651,359,Treasurer of State,,R,Josh Mandel,243
Shelby,AAZ,CLINTON,West,Dayton,651,359,Treasurer of State,,D,Connie Pillich,99
Shelby,AAZ,CLINTON,West,Dayton,651,359,U.S. House of Representatives,04,D,Janet Garrett,77
Shelby,AAZ,CLINTON,West,Dayton,651,359,U.S. House of Representatives,04,R,Jim Jordan,271
Shelby,AAZ,CLINTON,West,Dayton,651,359,State House of Representatives,84,R,Jim Buchy,0
Shelby,AAZ,CLINTON,West,Dayton,651,359,State House of Representatives,85,R,Nino Vitale,270
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Governor/Lieutenant Governor,,D,Edward FitzGerald,37
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Governor/Lieutenant Governor,,R,John Kasich,230
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Governor/Lieutenant Governor,,G,Anita Rios,3
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Attorney General,,R,Mike DeWine,222
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Attorney General,,D,David Pepper,53
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Auditor of State,,L,Bob Bridges,10
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Auditor of State,,D,John Patrick Carney,33
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Auditor of State,,R,Dave Yost,224
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Secretary of State,,R,Jon Husted,234
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Secretary of State,,L,Kevin Knedler,10
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Secretary of State,,D,Nina Turner,26
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Treasurer of State,,R,Josh Mandel,218
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,Treasurer of State,,D,Connie Pillich,54
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,U.S. House of Representatives,04,D,Janet Garrett,34
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,U.S. House of Representatives,04,R,Jim Jordan,240
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,State House of Representatives,84,R,Jim Buchy,240
Shelby,ABC,CYNTHIAN EAST,West,Dayton,600,282,State House of Representatives,85,R,Nino Vitale,0
Shelby,ABD,CYNTHIAN WEST,West,Dayton,790,359,Governor/Lieutenant Governor,,D,Edward FitzGerald,63
Shelby,ABD,CYNTHIAN WEST,West,Dayton,790,359,Governor/Lieutenant Governor,,R,John Kasich,290
Shelby,ABD,CYNTHIAN WEST,West,Dayton,790,359,Governor/Lieutenant Governor,,G,Anita Rios,4
Shelby,ABD,CYNTHIAN WEST,West,Dayton,790,359,Attorney General,,R,Mike DeWine,277
Shelby,ABD,CYNTHIAN WEST,West,Dayton,790,359,Attorney General,,D,David Pepper,76
Shelby,ABD,CYNTHIAN WEST,West,Dayton,790,359,Auditor of State,,L,Bob Bridges,15
Shelby,ABD,CYNTHIAN WEST,West,Dayton,790,359,Auditor of State,,D,John Patrick Carney,58
Shelby,ABD,CYNTHIAN WEST,West,Dayton,790,359,Auditor of State,,R,Dave Yost,272
Shelby,ABD,CYNTHIAN WEST,West,Dayton,790,359,Secretary of State,,R,Jon Husted,279
