County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Butler,Southwest,Cincinnati,"237,211","97,713",President (at-large),,R,Jeb Bush,210
Butler,Southwest,Cincinnati,"237,211","97,713",President (at-large),,R,Ben Carson,521
Butler,Southwest,Cincinnati,"237,211","97,713",President (at-large),,R,Chris Christie,75
Butler,Southwest,Cincinnati,"237,211","97,713",President (at-large),,R,Ted Cruz,"10,177"
Butler,Southwest,Cincinnati,"237,211","97,713",President (at-large),,R,Carly Fiorina,96
Butler,Southwest,Cincinnati,"237,211","97,713",President (at-large),,R,Mike Huckabee,288
Butler,Southwest,Cincinnati,"237,211","97,713",President (at-large),,R,John R. Kasich,"29,143"
Butler,Southwest,Cincinnati,"237,211","97,713",President (at-large),,R,Marco Rubio,"1,727"
Butler,Southwest,Cincinnati,"237,211","97,713",President (at-large),,R,Rick Santorum,55
Butler,Southwest,Cincinnati,"237,211","97,713",President (at-large),,R,Donald J. Trump,"27,757"
Butler,Southwest,Cincinnati,"237,211","97,713",President (district),08,R,Jeb Bush,367
Butler,Southwest,Cincinnati,"237,211","97,713",President (district),08,R,Ben Carson,"1,014"
Butler,Southwest,Cincinnati,"237,211","97,713",President (district),08,R,Chris Christie,215
Butler,Southwest,Cincinnati,"237,211","97,713",President (district),08,R,Ted Cruz,"9,891"
Butler,Southwest,Cincinnati,"237,211","97,713",President (district),08,R,Carly Fiorina,213
Butler,Southwest,Cincinnati,"237,211","97,713",President (district),08,R,John R. Kasich,"27,067"
Butler,Southwest,Cincinnati,"237,211","97,713",President (district),08,R,Marco Rubio,"2,020"
Butler,Southwest,Cincinnati,"237,211","97,713",President (district),08,R,Rick Santorum,87
Butler,Southwest,Cincinnati,"237,211","97,713",President (district),08,R,Donald J. Trump,"24,778"
Butler,Southwest,Cincinnati,"237,211","97,713",U.S. Senator,,R,Don Elijah Eckhart,"9,522"
Butler,Southwest,Cincinnati,"237,211","97,713",U.S. Senator,,R,Rob Portman,"49,273"
Butler,Southwest,Cincinnati,"237,211","97,713",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Matthew Ashworth,698
Butler,Southwest,Cincinnati,"237,211","97,713",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Bill Beagle,"5,444"
Butler,Southwest,Cincinnati,"237,211","97,713",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Warren Davidson,"18,144"
Butler,Southwest,Cincinnati,"237,211","97,713",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Timothy S. Derickson,"21,955"
Butler,Southwest,Cincinnati,"237,211","97,713",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Scott George,699
