County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (at-large),,R,Jeb Bush,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (at-large),,R,Ben Carson,2
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (at-large),,R,Chris Christie,1
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (at-large),,R,Ted Cruz,60
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (at-large),,R,Carly Fiorina,1
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (at-large),,R,Mike Huckabee,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (at-large),,R,John R. Kasich,146
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (at-large),,R,Marco Rubio,10
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (at-large),,R,Rick Santorum,1
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (at-large),,R,Donald J. Trump,143
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),04,R,Jeb Bush,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),04,R,Ben Carson,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),04,R,Chris Christie,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),04,R,Ted Cruz,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),04,R,Carly Fiorina,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),04,R,Mike Huckabee,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),04,R,John R. Kasich,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),04,R,Marco Rubio,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),04,R,Rick Santorum,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),04,R,Donald J. Trump,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),05,R,Jeb Bush,2
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),05,R,Ben Carson,3
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),05,R,Chris Christie,0
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),05,R,Ted Cruz,59
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),05,R,Carly Fiorina,2
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),05,R,John R. Kasich,144
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),05,R,Marco Rubio,11
Mercer,CELINA A,AAA,West,Dayton,"1,019",477,President (district),05,R,Rick Santorum,1
